authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
Dee4rSYk5jN22qmzt3aMSwr1mutZdiW6mBYfiju4vKoE,7,D5uSDPVDnfdredKzYuAUeXiwSjsm6EbJhgHk87fr847Z,46104770,0,46104770,97260421,97.260421,96484491,96.484491,775930,92503370,0,0,0
AxqQqW1gQnXQsDFgkmMUvdVv42QP87MknxJZKnjhG5zu,7,7XXJ1tnUq8QCSpbFtg67ipX2CiSznc4fUBVu1nvT3kts,44937459,0,44937459,94797917,94.797917,94041633,94.041633,756284,93182063,0,0,0
7EtGovzHsbD8cKGqq4R5rvKBbncR4Kc7CDkTjof2QBMf,7,DqcBvjUaqdA1v36Hvjyp8Db997j19xzT7EhQwKWVRyQh,45114296,0,45114296,92150288,92.150288,92150288,92.150288,0,92064371,45114295,92150286,1757694910
Hq6Qiv3w6UMN3hNtyNkPMPnUxJNJoeDDYeMbzEnPabab,7,C2N1VgQ7gfeKNhc9JDXLMx9YS5oF8rehPrKdZBuyM3RL,40047708,0,40047708,84482732,84.482732,83808741,83.808741,673991,80250000,0,0,0
HZ6LtmnLGcpJpn85NrwKWiac6g3BkQTjyE8bHnGqBDon,7,9VngjGFCWCKM6WtdpVt1vXnM71Lmkhxh7FUJvKPyvPVa,39422372,0,39422372,83163553,83.163553,82500086,82.500086,663467,79174667,0,0,0
Cxhh4jquGbGKF9fczySZCryaNHLeqxQw5giYzZmYU6wt,7,B3Db2r3KEmZ5GoiJRm8sxPvdU9SXAQsuzxNfkQ8LSqj7,36432518,0,36432518,76856300,76.8563,76243151,76.243151,613149,73000000,0,0,0
3StsaCEzMVo2SRqnhXkGhxeAwYTDP5GNiji1ZH1hTBfA,7,2YdtpTWFG4Eo7vWLcy1yusKzdjxL9dEmycGBtBbvzQPF,35549381,0,35549381,74993277,74.993277,74394991,74.394991,598286,71234999,0,0,0
3ZEwKPh1D8defv9rXyrqr19CpyxkqiMbv15FYBrgVK5U,7,GsMeixgLHKFTg28k2T6ixFyhPST3NZtrB9eiddBdfeoM,33721128,0,33721128,71136481,71.136481,70568964,70.568964,567517,67724466,0,0,0
CzpbM3Wo2kRFw4soeoYhTp4Ck61Pgm1nHLhcoygGkqAu,7,T3hQgmjaQe9rKRQB9FJQkvrhLtDqVgpFQqfpCjSFcFa,34935642,0,34935642,70000272,70.000272,70000272,70.000272,0,70000000,34935641,70000270,1701364400
BeViEjaQpCSuLU6xa8VK2JDFDuGvgxzJzBu7RXGsKvmB,7,65jSgDmztJ7dG4hJAecSBBUZdgFGvXXp5U8ggdUAEhsS,32188364,0,32188364,64499911,64.499911,64499911,64.499911,0,64496627,32188363,64499909,1705477443
