authority,marketIndex,stakePubkey,ifShares,ifBase,effectiveShares,tokenAmount,tokenAmountUi,preRedistributionTokenAmount,preRedistributionTokenAmountUi,surplusShare,costBasis,lastWithdrawRequestShares,lastWithdrawRequestValue,lastWithdrawRequestTs
BnGt7pewVh4FVT5PmPGFKTEtNgQVivFUAPHLdXNpEXQp,17,395XeSLi9gBu49kJYHXmxszD4YNmDJghgYYzJFf1saFf,1,0,1,2,0.000000002,2,0.000000002,0,-1069288,0,0,1745707376
BowEkh9WUWN8hJKcCrEHL3vNsetJmdYcTVWSimqFEjNw,17,3fkdiV4QFxDsQwHdAhwnZ5xDgohewGLA8rJNnQSWUtNj,1,0,1,2,0.000000002,2,0.000000002,0,-327085,0,0,1747743198
BPvofR9sj7D11swpMoJ124Ym2t2sLDAeqeLiYuUNatk6,17,6CZ7it575KLMzUgxmCV7wHw5kafBkG9osaogfuWCPF6P,1,0,1,2,0.000000002,2,0.000000002,0,-1229687146,0,0,1759172635
C6jLUV5pytfSHcBqFLVCrBoPxuP7bcZHbr44xqngjfYd,17,bWB8bVN7Na3MQySMsoHAqZzpmNdNLpHpQuejB5FVVRD,1,0,1,2,0.000000002,2,0.000000002,0,-1692174,0,0,1772682447
CJc5khGJ4uZypLqgQPu742RKRRJPaaAxCQecVYiTEJrQ,17,48GiR1dnUz7iseVMjrhr9pyduZW3hWcD7aymon53GS3W,1,0,1,2,0.000000002,2,0.000000002,0,-40559,0,0,1769764751
CmhRXFMoyvt6UDa6YQWGhCeHiniJ9JKz6GUz9cVfkxoN,17,HkCaWT3AeWFsD9LxiMjBPDgsQw7kaH294QcVo4h4SmGX,1,0,1,2,0.000000002,2,0.000000002,0,-3,0,0,1730776286
CQkJ6sVKTNrbBNbsB1nJ1sBMotwZ9DrhtGnY8MeoLjcL,17,5AUnhmnfoHR4rBw3Ci4et2eJF4K2fUAnM9r7UKEnWumQ,1,0,1,2,0.000000002,2,0.000000002,0,-1947154,0,0,1744321832
D1yGjpi6EFSwrDa8kA77qTS242wWQdnumZiYeyPikE9h,17,D9LMeLDbxdarTnS46qtffRh6SyXcYwxFKpWDu2DdrZCT,1,0,1,2,0.000000002,2,0.000000002,0,-13462705,0,0,1759049909
D34KrDgYzFmSa3DMRn2mkdax9mujKhYrKC7ZswJBS4tv,17,Yvo95ypWCJjfZwDkLFBdMqA5ksjF1yFR7ajfukt5aKf,1,0,1,2,0.000000002,2,0.000000002,0,3,0,0,1735190873
D3R8T9mvrPgJYqwCjJzpLy5wSJdZjwHPqVMEnDQRj4JV,17,6t5K2FWx7gyZPo81MoMUR2NUrBw2LUJco4iWXa396TmY,1,0,1,2,0.000000002,2,0.000000002,0,-13289098,0,0,1754451915
DaaYqvka7xYd58CKbvENYXrdXeRDd13KciRAVuoXoFEQ,17,CGfQD5PqzXYw1YUWALDhB6XhT9L7WKvD24k4B3jCUdNK,1,0,1,2,0.000000002,2,0.000000002,0,-48075027,0,0,1750544611
DATi9mzVtaRfj2w6nGJT1UEs2VP1DrosAtdfaXQtWsf7,17,FQTHDadLpxcfXoAmChkBMkVBVZ2dzbU2UFNvbBrkyMsb,1,0,1,2,0.000000002,2,0.000000002,0,-5,0,0,1719105695
Dbd5EonKJSvbw3XPAjo1zwJf1fjCpDKQwzy2fi3F3QuY,17,GVRituEGfZfPVnbYNvQmvr7rbS4QnBA6mShfaPE2Nn7f,1,0,1,2,0.000000002,2,0.000000002,0,-26671,0,0,1770276425
DGNwGqo5UFhoAHtTv8dpsiDhp4uyXePEpANZnLuJ9xvV,17,32eWMjTZuQksaQgHxmB6WDHS7j444T6R8e3jgDB242Nb,1,0,1,2,0.000000002,2,0.000000002,0,-95,0,0,1720511454
